Unnamed: 0,user_id,business_id,text,date,compliment_count
430903,1Jua4k8nD9izG1Se3FJ7JA,vO9WnN5Q43icgwI43fePLQ,They rotate dairy-free Dole Whip flavors throughout the year!,2017-08-07 00:03:18,0
430918,j14WgRoU_-2ZE1aw1dXrJg,kQP59jmJL_P0Vtt81HVJ3g,"Recommendations: Durian dessert bowl and mango mille cake (both are terrific). Also good and worth ordering: Strawberry mango juice sago & lychee jelly with mango ice cream and the mango platter. Did not like: Mango sundae, triple ice cream delight, nor snow white mango slush-o.",2018-06-22 15:15:52,0
430984,NrWYzFTssqeyqm2In3eRtw,Vtu1R4KwcHk649WsmOth-Q,"Try the chocolates they have near the register, like sea salt, chili, bacon, etc.",2014-03-09 19:12:27,0
430994,uO6th8EuZPQipjNIluS1pQ,h3C-M7C7n9IRNwcCFxTG3w,Yeah Burger! Should be called Yeah Buffalo Chicken sandwich! I am stuffed and oh so satisfied :),2013-07-20 00:51:58,0
431105,7i4vh4i-Z6a2zYS4RTBTlg,UfSkb9kO-gx9XXhMH29unw,*drools*,2011-08-28 17:54:54,0
431120,DKmxj7OuBltyi4lrgGVobg,2lqbPc3KrbaFTZJCw0t2TQ,Seemed disorganized.  Lots of staff but nothing seem to be getting done.  The organization of supplies behind the counter and the view into the sink area had little to be desired.  The bakery area had no lights on inside it instead of showcasing it.   Waffle cone making station was messy.  If you've got time to lean; you've got time to clean.  So much potential.  I hope that they get it together.,2014-08-02 02:30:48,0
431163,wqOyJgVdbKryPZJgidryuA,5ZZns2J3zIoDCp3Sd_jD6A,Great for ice cream. Skip the hot chocolate!!!,2018-12-30 15:48:47,0
431169,X_DkwPTzdO_VWzUcbUXREg,UtHifIBqqg3iqgWBGPEEwA,Goat cheese and brown butter in a waffle is the way to go!,2018-07-03 00:41:41,0
431172,1ENBskBHIvWPaiF-wcZ8Ew,3sDDN-p_35jE6EDGaGG3Jg,BOGO everything on their menu today only February 14th,2019-02-15 03:09:09,0
431173,Yg5-PqDD0cI3jPBnJFYmRQ,vtPqTsDEAFkX1G2r2AMo2A,Delicious chocolate. Enough said.,2019-02-16 21:46:02,0
431325,2J4PhasBxLtIv-kiS3_FiA,PfeiQGqSmvJ9i2_XBwaSUQ,I'm always infusing my water at home with all sorts of fruits. It's great to know I can purchase some here!,2015-01-06 21:02:34,0
431359,ntVd9r06s9pkyWnsoSfW3A,pIyCiOaCupo1PogWLJvXyA,Super bare bones. Sunny's is better :),2016-08-06 16:52:17,0
431364,Ulobi7MU1lPZgIrtQoft2g,ztvWkrzw8DLOIBikIuAChw,I'm biased! I love it!  It helps youth get awesome job training and there is ice cream. It's a partnershop with New Avenues for Youth.,2011-06-29 00:41:48,0
431441,2cFhjAZmAeOex5uHhqw_jw,STYMasBrUg7TfALNedDTiQ,Closed for the winter through March 1st!,2016-01-22 23:56:49,0
431631,X6UxfMbRirEypYvfbp870w,GtlDQ8GG8ykG1ion3hD92w,Try the desserts! Funnel Cake Fries are delicious,2019-12-03 20:45:44,0
431637,nLS21IIrKYFjWZdhfQi8Jg,VdcQMPVIIfsiHU2FUOyDNQ,"If you like this place, you should probably come and get as much of it as you can... because it's always empty, or close to it. Sweet Spot dead pool, anyone?",2019-11-20 22:57:26,0
431644,EhRqmKyN-k16euBEx-ypyw,OP78FJjjYRIqSCnBlHMcGw,Hh,2017-05-21 22:07:00,0
431752,uU4TdneHrYs1q4-dCNzzIg,NCg6KF_MyV-9iYnBQHAChw,New Pumpkin froyo flavor,2010-10-07 23:10:56,0
431755,T78ko9ockuWJG8oL_8ze8Q,nVM8SLX5Yp3E6NNmL7tAPQ,May or May not be open scheduled hours depending on the whim of the employee working that day.,2013-10-30 20:27:16,0
431813,WuaepuHacZ3wDye0TP8AOw,nvBqjX3O6RQRWHLc2B1GUQ,"Lychee, Taro, Mochi, Oh My!",2011-01-27 02:39:41,0
431824,atW2lT3lDxhjsk-kgsOAgQ,a6muT0UtMwqdw6lFystqcA,lattes.,2013-01-20 17:52:43,0
431868,GQZvtAoBi16NKfBD62Sleg,xG8nb41yshMoYYSwe_JvMw,Tasty Schweddy Balls,2011-09-12 00:37:34,0
431979,Zy9LR_VR9B4VY0X0n30xvg,jdkNqZ5omPUq0e9hL10uQQ,"Really good smoothie (I had Lotta Mora), but really pricey (8.37 final price)",2015-07-20 19:30:50,0
432001,PI51J_fKhEfZKhi-MjWBpg,LBlHMWMP6EI4ZmDBEshXEA,"Oh Hell,a day without Yogertz is like a day without Yogertz....",2011-11-10 17:21:37,0
432096,1BI4jNxPmSs2gnhBLjITIg,BQruX5uWv547nSFgy9H9Zw,Get a homemade soda! Pineapple is refreshingly perfect on a hot day :),2013-11-16 03:35:26,0
432102,Pty-8LW4JTUWnTsI44__Lw,H70UDeyMwQLopX6f3kB5-Q,Accepts BuckID.,2014-05-28 01:34:44,0
432107,IPgPhjdtR8Ct79jJ734NbA,qPgpx2__GuIrJYMMj-o9xg,The burgers are made to order and are OUTSTANDING! The average wait time for a burger is around 8 minutes,2016-04-16 15:09:37,0
432143,TH8k-7i2T3txGb5lVEdHyg,u1Xq93R4LQ2VV2hK8MK5Wg,The tiramisu ice cream has a unique cake like texture,2011-12-04 19:47:22,0
432153,Jju9oGYNFJU71Bf1sHmLyQ,NSDalToWWh3VsfYCjN77MA,Ice cream on chilly nite ;-),2010-11-14 06:13:18,0
432171,SPbdGX1c5q2UoFngJJVvRQ,bwGElWi6I90rp05Vh1aVIQ,Lotsa food options. I mostly just want the Internet.,2011-12-07 23:39:22,0
432203,jwVaaod0wJKQeXYPXgPevA,YpC5-i6YUzzkBnm0sq9kJA,Decently sized scoops for how much you pay! Love the sundaes!,2014-05-02 02:43:38,0
432234,PI51J_fKhEfZKhi-MjWBpg,LCyewI_7wrsro767VQ1whg,"The order/cashier layout is a little unwieldy, everyone clogs the first cashier by the gelato. Just merrily go around the rail like a boss when you walk in & head toward the other two cashiers. They have signs for everything else here, but nothing about that. Well okay then.",2015-10-24 01:33:19,0
432280,gz39eyxQ6c-kwU3jwjqxXw,Zj1zojaNn9DjFYiN4fP5Og,back again for the same delicious turtle caramel sundae.,2015-07-09 03:13:05,0
432300,2E2LAo_ZAvo7FE18VDAJCQ,MOAD7JGAxDao8x8fuv1pUw,Shake!,2012-09-06 03:57:57,0
432418,VOibc8VCOSO31jdN81Jq0A,902jWaofKrFUjyo5dOi8EA,"This little coffeehouse is special. Great coffee, super staff, and some oi the best food--haven't tried the gelato yet, but the brunch omelet is perfectly cooked and full of yummy goodness! Bring friends on Sunday evening for a hot toddy or Bailey's and coffee--yup, they're open 7days/week until 9pm",2013-01-14 03:31:21,0
432499,JzP5uJjhZb0Vj8J_bn3mOg,wHveU_RDQGO2_bWoOAQAuQ,Wine rating and DESSERT!!,2012-04-28 01:52:54,0
432515,qLe0OnA9Cgj5TM2_e3js7Q,ZlIUV5wDsUrQJ1AgANG47g,"The people who work here are always super super nice, and will help you with your difficult flavor decisions",2012-04-27 00:53:54,0
432584,0VYzR15p6G18-2_KCsvuEw,5CG5u8KVoLwbN80slTXMbg,The owner is from Louisiana and brings snoballs for the entire fam to enjoy! Create your own is 4 toppings max.,2019-06-02 23:15:39,0
432599,H36pG1X4YGEFJ1laCdm1HA,Su_TBFW5kQGDM4Wzthu3Qw,Mexican hot chocolate!,2015-03-08 23:40:08,0
432609,DtbTdAJpdy0pnAXDYoqFVQ,6uq8pBLMwh-yLMTO17dkzQ,h,2019-10-05 11:47:15,0
432698,OWn5DAGvYcDJ6kTs3dwjpA,gxirR9FbpZXY4L3kjoGXIQ,Thanks Siri!,2011-11-07 20:24:07,0
432702,IYBkP8G7RoltMvkuLUFD5Q,vtPqTsDEAFkX1G2r2AMo2A,You have to try the caramel popcorn. It is nothing like the others.,2010-10-04 02:36:55,0
432868,CGRkejdGiNtvX-lhcOFUZQ,32hFMl7d-243oMULkn84VQ,Lies!!! They close at 6 pm on Sunday's. Not 9 pm. lame.,2016-09-12 02:11:21,0
432875,_2li1Til95NLyeJC1YVk_A,gZE88NYQbY3bQG87tjvQkw,Good falafel wrap,2010-12-03 19:23:24,0
432893,SwY656HKt1wEyR29lgC3hQ,RL4H0wfUPiIkLfUM273Rdg,Almond Roca cookies! S'mores bites!,2011-06-10 00:04:22,0
432973,QQYvQqwvdAQKSbRtkpWozA,eWZ8jj01Etcjd8Z9LtNbRw,Great flavor and texture but too pricey for the serving size.,2016-11-13 19:05:18,0
432979,vJVrWk9cyHLTtPRsI_AGWA,sCyqVDtWysnVwkUvyN-uUQ,Yuzu citrus. Rosewater Noodle!!,2012-05-13 07:16:40,0
433031,_AB8Ihf23LSpL9DwaxYY0A,1Eq16r_MSnvPsnIykBdy9w,"Dinner with my wife, niece, nephew & great niece!",2011-09-11 00:30:03,0
433101,44GW7_MiQruHM2CdcEVifQ,PtjiKtL7NSLLkeB85DRpaA,"Delicious shake  and amazing sandwich! I love this place, ill came back again.",2017-09-17 00:44:07,0
433115,CadEv20gjbmKSNxR9CT7_g,GuFibEPQvy8zjVzIl-3wfg,It was powdered. And it was expensive for being such poor quality.,2019-12-11 19:24:12,0
433123,Tf1EmLLUZ2tlpOhaU2kvpg,khghDJpPqW5hG4IXr8sF4A,Wednesday is by 2 take homes get 1 free!,2019-08-21 23:58:27,0
433166,pXMHsWRVjYbc_8f03Iab4w,yVu12iL5SZ3zXMKKxS-82Q,Try the mango slush!! You're welcome.,2020-09-10 00:57:07,0
433253,z2t8SFFDAmABKLPB-tEFJg,N3IVCoq6whnq15rwmTyK2g,$3 upcharge for gluten free bread?! That's $1.50 A SLICE. No thanks!,2019-11-27 20:44:59,0
433445,HRwqtZKE_xQLSuDKh_gfFA,7oT-X7DRKMGLSLLQ5Tp8zw,It's closed for the fall and winter :(,2016-10-28 19:58:07,0
433485,X9edYUh3I4MwVmF-NseJyw,g0JNRfgUa-YaiHijY8JcbA,Nothing fresh here...my cheesecake was as old as my balls but tasted worse,2012-12-21 23:25:56,0
433558,biSDL3NnDNvQQQUEbImkow,Tf6aT_tKAyx4zdGxub6RiQ,They close at 10pm! Not 11pm as the yelp page currently says.,2018-05-11 02:04:29,0
433587,mtNs0hw2o9hXKVFJC4nZcQ,CwJarmLZA7Q5Xu0xtpT-CQ,Bring cash! You can only use your card when spending over $10.,2017-05-31 18:18:57,0
433598,Z7ERgfQw6yZVF96IJgXLag,bSmQbw5A-WA0TtmFc1NTpQ,Great customer service and good water ice !,2017-04-13 20:00:52,0
433639,1zW5XQF76NJCh35X_yb9cg,JATs8Jjazit2PjHuQpRboQ,The rice for the bowls is a little mushy. If used less water to make it would be better!,2017-11-29 18:36:34,0
433699,A426D9B_0Z3PxhFKqHoLCA,-VqXb22VS69JaQGKddqQDQ,Sunday mornings this place is like a retirement home.,2011-05-08 12:45:45,0
433789,yMopev-RPxfEXgqkJOvCGA,9GKfYUUASkl6yIvayM9J7A,Ice cream custard,2010-08-18 01:16:35,0
433796,B1qtEfAeEOVOg8ekA0_6lA,JAShhtqCGcHNrji4kJiQ0g,The owner is so sweet and the ice cream is amazing.,2017-04-27 21:54:44,0
433839,zsR8g19-7mMxQxoHlCdTpQ,zFAgLx_4jVcAJPsvPS3gbQ,Mojo time,2011-11-22 03:18:17,0
433840,A1SasFadgnCzH9PwG4Fc1Q,p2BgSrLx-_g0N4cpZ0yB-w,Reallllly nice staff and super cute place.,2013-05-09 23:38:10,0
433844,YW5CXre1N4b0A703CHIQ7w,iKRYhLw3noyRAwyDU9kkYg,I don't get the hype. The ice cream lacks depth and taste...,2018-05-12 22:52:39,0
433856,uYggoYn8hxAfR9z1opbYWg,j8sj3FuOPDSgFFQahdnw0w,Strawberry Ginger ice cream is pure summer. Yum!,2018-06-24 00:41:04,0
433882,dusl6MaLSfYbE83_iVO2KQ,30jmc962CArKkl-8uJWdjA,"Update: No grand opening date set; expected to open 1st week in July now - construction delays, shocker!",2016-06-16 18:21:12,0
433888,2cFhjAZmAeOex5uHhqw_jw,ch1ercqwoNLpQLxpTb90KQ,"Half boba, half mango stars is my go-to!",2015-04-07 02:43:21,0
433899,ub7Ante8rFffJoxeE33Y3g,kQP59jmJL_P0Vtt81HVJ3g,Try the crepe cakes! They are soft and delicious.,2018-05-14 12:52:36,0
433904,38L170cCcpHAGxIB4HTM9w,1Eq16r_MSnvPsnIykBdy9w,garlic. knots.,2018-05-26 14:20:36,0
433913,8rNzNxp054ydMQ19v6iAYA,mOifWSMmurYbHXfY1ixKnA,New addition to the toppings bar - brownie bites! Woot woot!,2014-03-01 00:21:54,0
433915,2CSonIxhJufKMD4Pdk0jyg,DIigWLpi1MgxEJiEGCgrsA,Ask about their customer rewards program!,2018-06-24 18:50:03,0
433942,LjTSIzwmbWKodWcupSVAuw,MFVr6pMQxFsUwdEfUueaCQ,Best. Ice cream. Ever.,2013-01-20 21:32:50,0
433987,gUddoup7RLDZA-paEif75w,ZxPBO2o849JrHiSIgHF78A,They no longer offer fruity pebbles as a topping :(,2015-08-12 19:31:11,0
434112,VpKBDBhOR-4TNtZziP0d3w,o_L9Ss4boqq6ZEF9xeSH6Q,New flavors,2013-02-02 05:42:13,0
434124,CLHRQRNRrpj7Ht-oQSFf7g,YFQHbPDcqMVAhjeKHU_kTA,Meeting at menchies,2012-02-01 20:04:01,0
434147,EupR2gXqb4Rzi_TgNMe5WA,mNXjyzMwGODwfC3MQyxR0w,Enjoying good hamburgers and fries. Customer service is great. We will be back,2017-08-30 01:03:37,0
434154,gqL5KBs2oS7qobnyd99iKg,l7dz50SE7STWgJC8rC9QpQ,Root beer float was a delicious cool down treat!,2017-07-21 03:00:56,0
434188,928egL6ruxDGKDR-U7v2UA,qHW9omn0KShpgclUsRGCWg,Peanut butter! Yummy,2012-01-23 21:03:38,0
434219,51Yfy5Xv27dHi74E3XJ-oQ,bDve3kndC3ptyQZ7svTWhA,Busy night here!,2011-03-14 00:58:05,0
434469,eSzVqwzChlyV6W4bJmIVyw,qb9_FE9VOQDuNJfo_ZDb3A,Sea salt ice cream! Yummy,2012-03-02 22:53:29,0
434478,i-73qCaQLt5TzV09unTAqw,hCEiFWK8Gq08SQ8mHwRGzg,Pistachio shortbread is AMAZING!,2013-05-12 20:12:22,0
434493,VbqPTFQ3MlT3LhEt4XHSxQ,Nui6X-E8puWs6Qh_4gFUTQ,Yes. Place is in fact closed. Nothing on their websites well.,2014-08-09 00:25:01,0
434506,PI51J_fKhEfZKhi-MjWBpg,mGVVbBW0e6NVyNxHRstz_w,I've been here a couple oftimes. Least expensive froyo in town. Wonder why I've never written about it?,2011-11-16 01:25:47,0
434527,_1zAguTviM4b7DyxyehCPg,wh4_prh5wAobeKK20U9Q9w,Taro & mango really good!!,2011-12-09 22:02:23,0
434566,KGAhSmtDKUsXSfdqMQeZIw,DIxnK2XsI6cmgYsqonRqSA,This brusters is open and is located pretty much in the middle of Dunwoody Village on a strip called the village courtyard,2014-05-23 18:54:18,0
434586,AdZII5_D8K7frTay3Xr5zg,VxxY2VlTZXJ2xnkEnjGVqw,Great service and quality,2019-04-26 18:50:26,0
434789,aZkDo31GGT41S8ChnFH_2g,12dGG5qGLZ4QH6rjX91PBg,Love it here!  Veggie pies are great. My fav is the spinach and mushroom,2012-09-18 23:14:53,0
434859,mBfKpgpFS5w3l8xlu81iPQ,PrsvO1rzkgg6qFizlAoEtg,"Cannolis! Yes, best in the country!",2012-01-28 19:37:10,0
435003,uAL9HaTJHKJVLOaTullgpA,AOlgzUJXO4KVqHPEFA6How,Picked up some Jamocha Almond Fudge ice cream last night and now having some with lunch at home.  What a life!,2016-07-09 19:07:49,1
435013,DVuavs5YAm3bac2z3tw4XQ,2lqbPc3KrbaFTZJCw0t2TQ,Check in on Yelp to receive a single scoop BOGO free!,2019-03-25 04:21:40,0
435024,0IQLMNdFdQhWaevTuGeYvg,RF9VqhHzOc0gFBztRJhtPQ,The Brandy Alexander is aaaamazing!,2014-02-01 18:23:46,0
435039,m57XZTDJA5FnOH0xMwUFNg,PrsvO1rzkgg6qFizlAoEtg,Lemon squares!!!,2010-08-30 00:44:36,0
435050,BI0c6h773BwH3WOJsj3uTQ,pDfz1q1ELTTdRudwnxOLUw,"Ice coffee, sugar free vanilla syrup and soy milk!",2012-05-01 19:58:22,0
435063,RVpMq_kpaliOpmWcUc5LGw,UX_2cewpyZ2jpP8cfVfgEA,Make sure you double check them. We were double charged for one of the cups and she insisted it was right. It was. 23 oz @ $0.46/oz is not $16...,2013-08-02 21:14:18,0
435109,Ult681KMSYmgJZBGYlhFwg,s-MzlhV_1bFUW3bHlYFGBQ,This location will have a 24/7 cupcake vending machine!,2017-01-31 21:06:26,0
435154,rLeGiblHoexuhp8lXaQHyg,1Eq16r_MSnvPsnIykBdy9w,"45 minutes to wait.  Better than before. Before this place expanded, we normally had to wait 2 hours!!!!   Probably our 50th time here!",2011-02-20 23:18:20,0
435212,3gWdk2I7cVJHLuP1c0pT3Q,1qwxzGRcU1y3tJrsoYQ4Rw,Sent my burnt pizza back..But they brought me a new one and didn't charge me for either one,2014-08-02 22:19:14,0
435244,_XV67OClaK9G42bc7wjuEw,hHGeBV2b4DDpiTNuguLHSw,Hot day + snow cone = perfect cool down snack/drink,2016-09-21 07:54:25,0
435272,yROH68ur31AmT04scG24mg,sdtY2BdQn5x2Q5UFgRtEJA,Kellys is great for catering and private events!,2019-01-24 03:57:51,0
435290,H4YomzOFOJZdJaWbEi8pMA,Y2cj0TQvfSdRU3H55CkEgA,There is limited patio seating.,2019-03-28 17:44:42,0
435291,SpGamTvAVpb9lYAaO0dBSQ,bSmQbw5A-WA0TtmFc1NTpQ,Best cheesesteaks ever!! Don't forget the egg rolls.,2019-03-30 16:15:04,0
435418,AVg5DQ0NmNAuRZqGje3PIA,7yXXmhswzV8RPo1vFFPz-g,Healthier alternative for dessert,2018-06-06 21:40:52,0
435454,fNzgaewYge8DK2qtTPZzog,3SZEfM34v84qKRIb_4-2uw,Outside eating area and small seating inside,2018-07-11 16:29:47,0
435585,iGe2HHrrznPLYQ82W-FwIQ,XLoAM6wDj-Rw-O_glvvAUA,Use LevelUp to get $2 off.,2013-09-13 16:07:16,0
435586,6iQF02aNgeOk8s8dougtKA,Ik1KcodbVy-9iZInRE24zw,Stopping in While its still called Brigham's. They're about to change the name.,2013-07-21 19:31:51,0
435604,S6H1r51kEqXvH55TkqJI3A,UHvbWe-v3q7q-yod7gvUYw,Brianna rocks and the italian ice is awesome too!,2011-12-17 18:39:29,0
435614,b8HMaoq0Z2IMzAN-wAlRBA,_SNGG8_fciOsAT5d-jutcA,I'm in love!   Service was great as well as the variety.,2014-07-25 21:13:08,1
435742,pR69TZSkO4taYabOiBUddg,RpsSJWzznTOLMbdt8kk02A,Loved their hamburger bacon cheese sauce is fantastic. The right size for me.,2016-06-13 18:40:19,0
435767,ltBLabcudZVNJyWGHaXo5w,PrsvO1rzkgg6qFizlAoEtg,Best cannolis in Boston. This is a true must stop tourist spot.,2020-01-04 00:13:36,0
435782,KekHFMsZlTQFqhzu4bFSPg,_VIfd4ZmzbNonNP9xMH02g,The sea salt caramel pretzel yogurt is SOOOO good!,2013-02-17 23:26:46,0
435820,OxQd5XYDpT92V9Mw-bnLog,1qwxzGRcU1y3tJrsoYQ4Rw,Ordered take out last week - The pizza was fabulous!  I'm looking forward to doing there in person.,2013-05-13 19:11:14,0
435831,Rnt-n1e42Yl15Pui_upWBw,eaDjPI_4Ssv7kr-fZdHchQ,"Now doing savory waffles too! Two flavors, ham with Swiss cheese and spinach with Swiss cheese.",2017-03-07 19:21:20,0
435932,Mk26OfjQMy0UZ1iJ5sOktQ,uBrdXdwWDDpI0v6p44NpdA,"I can't believe I've never had pumpkin pie ice cream until now. If they had something with peanuts in it, that would have been a much harder decision!",2013-07-23 04:01:36,0
435946,VC0eUi7rNln848kycAM9rw,xEjWBVj3hb--mm47gZK8TA,Love the new Pink Lemonade flavor!,2014-05-10 19:52:15,0
435995,LmUF7Dn-2lXRoXCnTYAd4A,a7DefWUuwGW9Uxw65o6PNQ,Cheese cake is the bomb!,2012-05-12 21:17:28,0
436018,CCJ9MEk39jYA2mRNQjkWrA,o_L9Ss4boqq6ZEF9xeSH6Q,Quiche Lorraine scone & Smith tea=delicious breakfast.,2012-05-01 17:27:07,0
436099,IE8cbgJBV079-sSRWQ89nA,bSmQbw5A-WA0TtmFc1NTpQ,Food is too salty.,2021-01-02 11:10:49,0
436150,fiAIkO371It7iR-BdOHPGQ,qIE7Syk0pqx15zMMPM-HTA,All burgers made to medium,2015-10-27 01:21:54,1
436162,ZJhntHQR5JwgN1o7htgrEQ,B4B7rE1Me39XJLHFds7LpA,Love the pistachio soft ice cream,2018-01-28 02:10:22,0
436203,cZLmydbApgnqtfPRg0YGqA,D3ND25B6h3xOJVuohZxMtg,Pay cash they give you a 5% discount lol.,2013-10-27 03:27:26,0
436270,aPsO7bnoDjrtGJqLroM2bQ,PrsvO1rzkgg6qFizlAoEtg,Really Great!!! Love it,2014-09-14 18:19:21,0
436278,Xq-0cU_ipugXOubJ0ITkmg,Dgwx9Z-ujdGdpsf381XNzw,Samples cups are on the counter. Go for it!,2014-08-04 00:31:30,0
436316,7DCwwpe524F2AqZqTUGExg,q47Q0mOMQcBHnFd6PvUEUA,This location has closed. NOOOOO,2013-09-30 00:15:51,0
436364,KcHbGVWtC5xR_TcH0mqwgw,hQxTB9uYO9sna5B2y3ySzg,"Toasted almond coconut fudge gelato - yummy, trust me!",2012-10-04 02:43:41,0
436395,WHZI915JvAS8UkSXsDgcyA,NF8JyPI4c6QT7ihwJHL-Bw,Great,2010-08-19 00:39:10,0
436406,chG2-PwDQ-fa8L5_Oo_yzA,g0JNRfgUa-YaiHijY8JcbA,Lemon sorbet. Mmmmm.,2010-11-09 03:00:24,0
436415,r_PeTo_GaS0R8JS5QMJPOQ,UhhhAteSQlHmnGT_2b7e6Q,Expensive!!!,2012-07-16 00:20:11,0
436451,LP-T0XL-V94bpJa4aUz2Fw,q-jCsQ0MIYUUO94EcS7mfA,Love the toppings here.  They change their flavors regularly as well.,2013-11-22 01:55:53,0
436521,_-1R0awazTWxOO8R3gtWCw,ZxPBO2o849JrHiSIgHF78A,Red velvet cake and cake batter mixed together is great!,2012-01-28 03:31:28,0
436524,VipF8ReTFrVlv4tfDDyUXA,oZ3QcWwk1peUlMe-DDZCzQ,Delicious Food and Juice. Nice Ambiente,2017-09-01 19:45:56,0
436572,1fL1QDs1Xe5LTOdeXGtpnw,TI-ZeR65420VkJEukz4Raw,Very good shaved ice. They charge 50cents for debit and credit under $10 transaction.,2015-06-08 04:35:26,0
436589,BwwqlPVsJk1dbUyNwCWB7Q,n1xMU0r3fNWozj6vYNEnqQ,Buy 10 large drinks and get one for free,2019-01-13 14:43:34,0
436596,zqylHVBuU2lHiZ0QhXPOog,fxAomhIJw9ZvuNpfFI6Frg,"Fun, something different. Very tasty! Nice staff",2019-04-24 18:14:47,0
436667,Ls2StWJi63YkwCN00A_17w,ikO1f1DXOJriqqgtIk3NKQ,This is it tucked away easy to miss location but to make things easy it's directly across the street from Border Café,2018-05-13 00:51:56,0
436673,Q40bxH7SEbRHA9Crtp4l_A,jR4XLkg-um0aItkXrOz55w,Make reservations,2018-08-13 01:05:46,0
436749,uNakf8iSPNU-SbQIfI78IA,ZnOi_a-lCWi4cD10Y5FU2g,Lobster roll,2014-08-21 21:32:08,0
436754,c4S_X6B8ubQVbFTmhayOvw,e56Itu8AwOurYx1pQxdd8A,I like the vibe and feel of the place although with the amount of employees they have their dining area should be much cleaner.,2014-08-15 17:10:34,0
436761,NouMi8fqrR5zW8aM5lW68g,1Eq16r_MSnvPsnIykBdy9w,"""Hopdoddies had an obnoxious line so I took the restaurant less hyped, and my meal was better for it."" --Robert Frost",2012-12-31 21:36:46,0
436766,LTTDNbzWHsoGOdxYNIdSqQ,aI8UYe6ct0zz47J57nSbiQ,Tamales!!!,2017-02-26 20:00:24,0
436769,4ZfHbIbmyTuCX0BXNOocrg,rCB3ku3LbzisVerLtEzpVA,"JERKS, I drive across town & they're not even in the usual spot... ALL I WANTED WAS A STACKER :(",2013-04-27 21:22:32,0
436781,nLS21IIrKYFjWZdhfQi8Jg,k8QRwC11Z7SCeyRaehvFjQ,Been closed for a while...,2018-02-25 19:03:42,0
436820,uDXoJ8_QyILaLby7qRL7QQ,o_L9Ss4boqq6ZEF9xeSH6Q,"Buy a pint to skip the line! (Limited flavors, but they have the salted caramel at least and worth checking)",2016-11-29 07:52:03,0
436875,nTokq7-PS2ujxE9XuLweFg,QF9-_EoCi2bVCBjLhd4gtg,Great coffee.  World class gelato.,2014-07-02 14:49:07,0
436896,kuOs4pVfEGBQJvM7e5PBbw,O3GBtaoO3GqgDmzOcht1dQ,Best ice cream ever!,2020-06-05 03:05:40,0
436897,JhBuG11OXB_YNNnoqV1G0Q,D3ND25B6h3xOJVuohZxMtg,Get the hazelnut if they have it.  Check out the line at 9:30 at night,2015-07-14 04:56:08,0
436978,G2O-iPKBeTUi-er1gQkcVw,zXNIn6HJ2bnOSj2iTYpQTg,Fun staff. Yummy London Fog and Lavender flavours. Clean store.,2016-09-24 06:35:58,0
437035,xdxDYT7SqXtu_aNG39rn9A,OygzuNJ6QYPO4LHTyPBoVw,This new pumpkin flavor should be interesting,2012-11-03 01:28:43,0
437047,WdQSTXvTlCErmSDR0o3Msw,Z4EqhdRY0wZrmDjb6Wjp4w,get the milkshakes!,2018-01-13 04:10:07,0
437137,Jmq2U2ATDyN_aGazRiJTKA,yhTn9mE2fltGzqyV2kyGiQ,Dessert disappointment. If you like tart then this is your spot. Even the Oreo flavor is tart! Not a fan. They charge extra per topping!,2012-03-03 19:14:11,0
437255,KQ9cAyXge_aYnMZ3DW_-Rg,fnGjBA5bYSBGxGjyjqfXYg,The handpacked ice cream here is delicious! I recommend the maple walnut flavor,2012-05-20 01:31:44,0
437268,j14WgRoU_-2ZE1aw1dXrJg,7_A-E-iZJdJ6_scKDcjBEA,"Jeni's grand opening is Wednesday, October 23, 2013. Free ice cream from 7pm to 10pm.",2013-10-18 02:39:52,0
437296,6YLlK4OdAsQS4r9vcYE07A,W_X9GPIwYloxS51g2Qo6Pg,They are closed. Boo.,2014-02-26 02:04:59,0
437351,m0DvPkOxUxciLwJ4lZsofQ,sCyqVDtWysnVwkUvyN-uUQ,Salted hazelnut gelato,2012-05-11 23:35:40,0
437379,okr2wBKszmN5vigPqWfGlQ,wMrlL-bsXmTf_2Vm_8Nd8w,Seriously the best choc chip cookie I've ever had,2019-04-11 18:35:11,0
437384,Tu8qIOhhC7JsC-m473Txlw,DXLo5Mf0j05aZCSxzdgpEg,Worst experience. Sat for over 30 minutes for 2 medium drinks. Really!,2019-05-04 20:16:54,0
437386,w8xU5z_-yCXspCfB5bWTJw,1Eq16r_MSnvPsnIykBdy9w,Look in the alley between the two Home Slices for parking first... there is about 10 spots... if nothing... then GOOD LUCK!,2018-04-29 16:44:30,0
437426,4qkVlo4jg0mHgFA48PAr_Q,ySJPDzNiYmaAFwHeGjA0gQ,awesome vegan flavors!,2012-06-20 22:02:48,0
437447,YrDbyRFyan6nx5aXb_N8Hg,WU52_Epi493M_YqXPZo-6Q,$5 for one slice seems a touch steep to me. I was in the mood for carrot cake or I would have passed.,2014-04-22 21:37:52,1
437455,e4ZlkWGG3ZYCnXz6SN8STg,peXomHkuMnY8am9SYws6vA,Not worth $4.31 ... I feel ripped off,2013-05-03 01:16:15,0
437476,vwSCNUQ3ag3rvpxgaPPNNg,nYkLe34HNC6w35ce0LMtCg,BACON CHEESEBURGER TOASTER. 'Nuff said,2010-07-31 17:39:18,0
437531,gioSUOY0g44WpNyiPXGblw,CN67Vtqwqj5k66abUU4orQ,Burgers like steak& shake but the Custard is wonderful,2019-07-03 17:20:06,0
